Run,Slug,Run flag,Run type,Prompt Plots Exist,Prompt JAPAN Exists,Prompt Summary Exists,Prompt BCM Exists,Prompt Ratecheck Exists,Prompt Postpan ROOT Exists,Prompt Postpan Overload ROOT Exists,Prompt Postpan Summary Exists,Agg ROOT File Exists,BMOD Cycle Check Exists,BMOD Cycles Plots Exists,BMOD Sens csv Exists,BMOD AD Plots Exists,BMOD Slopes Exists
7425,184,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7426,184,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7427,184,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7428,185,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7429,185,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7430,185,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7626,186,Suspicious,Production,1,1,1,1,1,1,1,1,1,1,0,0,1,0
7627,186,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7628,186,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7629,186,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7630,186,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7631,186,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7632,186,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7633,186,None,Calibration,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7634,186,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7635,186,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7657,187,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7658,187,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7660,187,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7661,187,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7678,188,None,Production,1,1,1,1,0,1,1,1,0,0,1,0,1,0
7679,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7681,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7682,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7683,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7684,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7685,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7686,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7687,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7693,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7694,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7697,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7698,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7699,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7700,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7701,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7702,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7703,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7704,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7705,188,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7706,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7707,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7708,189,None,Parityscan,1,1,1,1,1,1,1,1,1,1,0,0,1,0
7709,189,None,Pedestal,1,1,1,1,0,1,1,1,0,0,0,0,1,0
7710,189,None,Pedestal,1,1,1,1,1,1,1,1,1,1,0,0,1,0
7711,189,None,Pedestal,1,1,1,1,1,1,1,1,1,1,0,0,1,0
7712,189,None,Calibration,1,1,1,1,1,1,1,1,1,1,0,0,1,0
7713,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7714,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7715,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7716,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7717,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7718,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,0,1,0
7719,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7720,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7721,189,None,Production,1,1,1,1,0,1,1,1,0,0,1,1,1,1
7734,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7735,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7736,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7737,189,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7738,190,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7739,190,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7740,190,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7741,190,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7742,190,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7743,190,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7759,190,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7760,191,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7762,191,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7763,191,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7764,191,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7765,191,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7766,191,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7776,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7777,192,None,Calibration,1,1,1,1,0,1,1,1,0,0,0,0,1,0
7778,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7779,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7780,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7781,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7782,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7783,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7784,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7785,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7786,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7787,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7788,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7789,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7790,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7791,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7792,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7793,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7794,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7795,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7796,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7797,193,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7799,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7800,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7801,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7802,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7803,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7804,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7805,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7806,192,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7807,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7808,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7809,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7810,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7811,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7812,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7813,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7814,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7815,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7816,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7817,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7835,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7836,195,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7837,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7838,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7839,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7840,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7842,195,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7843,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7844,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7845,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7846,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7847,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7848,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7849,195,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7860,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7861,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7862,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7863,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7864,194,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7865,195,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7866,195,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7867,196,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7869,196,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,0,1,0
7870,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7871,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7872,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7873,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7874,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7875,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7876,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7877,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7878,197,None,Production,1,1,1,1,0,1,1,1,0,0,1,1,1,1
7887,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7888,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7889,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7890,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7891,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7892,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7894,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,0,1,0
7895,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7896,196,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7897,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7898,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7899,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7900,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7901,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7902,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7903,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7904,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7905,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7906,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7907,197,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7908,198,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7909,198,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7910,198,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7911,198,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7912,198,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7913,198,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7914,198,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7915,198,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7916,198,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7917,198,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7918,198,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7919,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7920,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7921,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7922,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7923,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7924,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7925,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7926,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7927,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7929,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7930,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7931,199,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7932,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7933,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7934,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7935,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7936,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7937,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7938,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7939,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7940,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7941,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7942,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7943,200,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7944,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7945,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7946,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7947,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7948,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7949,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7950,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7951,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7952,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7953,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7954,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7955,201,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7956,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7957,202,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7958,202,Suspicious,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7959,202,Suspicious,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7960,202,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7961,202,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7962,202,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7963,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7964,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7966,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7967,202,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7971,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7972,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7973,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7974,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7975,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7976,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7977,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7978,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7979,202,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7980,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7981,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7983,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7993,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7994,203,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7996,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7998,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7999,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8000,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8001,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8002,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8003,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8004,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8012,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8013,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8014,203,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8015,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8016,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8017,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8018,203,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8019,203,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8020,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8021,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8022,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8023,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8024,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8025,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8026,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8027,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8028,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8029,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8030,204,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8031,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8033,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8035,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8036,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8037,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8038,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8039,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8040,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8045,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8046,205,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8047,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8048,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8082,206,Suspicious,Production,1,1,1,1,1,1,1,1,1,1,1,0,1,0
8085,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8086,206,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8091,206,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8093,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8094,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8095,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8096,206,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8097,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8099,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8100,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8101,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8102,205,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8103,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8104,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8105,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8106,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8107,207,Good,Pedestal,1,1,1,1,1,1,1,1,1,1,0,0,1,0
8108,207,Good,Pedestal,1,1,1,1,0,1,1,1,0,0,0,0,1,0
8109,207,Good,Pedestal,1,1,1,1,1,1,1,1,1,1,0,0,1,0
8110,207,Good,Parityscan,1,1,1,1,1,1,1,1,1,1,0,0,1,0
8111,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8112,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8113,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8114,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8115,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8116,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8117,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8118,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8119,207,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8120,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8121,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8123,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8124,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8125,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8126,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8127,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8128,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8129,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8130,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8131,206,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8132,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8133,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8134,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8135,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8136,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8137,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8138,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8142,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8143,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8144,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8145,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8146,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8147,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8148,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8149,208,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8150,209,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8151,209,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8152,209,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8153,209,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8154,209,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8155,209,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8156,209,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8157,209,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8158,209,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8159,209,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8160,209,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8161,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8162,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8166,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8167,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8168,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8169,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8170,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
